,size,sparsity,min,max,start,end,hardware
862,4000,0.75,50,1000,2024-10-03 10:59:15+00:00,2024-10-03 10:59:45+00:00,2_8
863,4000,0.75,50,10000,2024-10-03 10:59:46+00:00,2024-10-03 11:00:16+00:00,2_8
864,5000,0.0,1,100,2024-09-17 00:52:57+00:00,2024-09-17 00:54:47+00:00,2_8
865,5000,0.0,1,1000,2024-09-17 00:54:48+00:00,2024-09-17 00:56:38+00:00,2_8
866,5000,0.0,1,10000,2024-09-17 00:56:39+00:00,2024-09-17 00:58:29+00:00,2_8
867,5000,0.0,10,100,2024-09-17 00:58:31+00:00,2024-09-17 01:00:20+00:00,2_8
868,5000,0.0,10,1000,2024-09-17 01:00:22+00:00,2024-09-17 01:02:12+00:00,2_8
869,5000,0.0,10,10000,2024-09-17 01:02:13+00:00,2024-09-17 01:04:04+00:00,2_8
870,5000,0.0,50,100,2024-09-17 01:04:05+00:00,2024-09-17 01:05:56+00:00,2_8
871,5000,0.0,50,1000,2024-09-17 01:05:57+00:00,2024-09-17 01:07:47+00:00,2_8
872,5000,0.0,50,10000,2024-09-17 01:07:49+00:00,2024-09-17 01:09:39+00:00,2_8
873,5000,0.25,1,100,2024-09-17 01:09:40+00:00,2024-09-17 01:11:30+00:00,2_8
874,5000,0.25,1,1000,2024-09-17 01:11:32+00:00,2024-09-17 01:13:21+00:00,2_8
875,5000,0.25,1,10000,2024-09-17 01:13:23+00:00,2024-09-17 01:15:13+00:00,2_8
876,5000,0.25,10,100,2024-09-17 01:15:14+00:00,2024-09-17 01:17:04+00:00,2_8
877,5000,0.25,10,1000,2024-09-17 01:17:06+00:00,2024-09-17 01:18:56+00:00,2_8
878,5000,0.25,10,10000,2024-09-17 01:18:58+00:00,2024-09-17 01:20:48+00:00,2_8
879,5000,0.25,50,100,2024-09-17 01:20:50+00:00,2024-09-17 01:22:40+00:00,2_8
880,5000,0.25,50,1000,2024-09-17 01:22:42+00:00,2024-09-17 01:24:31+00:00,2_8
881,5000,0.25,50,10000,2024-09-17 01:24:33+00:00,2024-09-17 01:26:23+00:00,2_8
882,5000,0.5,1,100,2024-09-17 01:26:25+00:00,2024-09-17 01:28:14+00:00,2_8
883,5000,0.5,1,1000,2024-09-17 01:28:16+00:00,2024-09-17 01:30:05+00:00,2_8
884,5000,0.5,1,10000,2024-09-17 01:30:07+00:00,2024-09-17 01:31:57+00:00,2_8
885,5000,0.5,10,100,2024-09-17 01:31:59+00:00,2024-09-17 01:33:48+00:00,2_8
886,5000,0.5,10,1000,2024-09-17 01:33:50+00:00,2024-09-17 01:35:39+00:00,2_8
887,5000,0.5,10,10000,2024-09-17 01:35:42+00:00,2024-09-17 01:37:31+00:00,2_8
888,5000,0.5,50,100,2024-09-17 01:37:33+00:00,2024-09-17 01:39:22+00:00,2_8
889,5000,0.5,50,1000,2024-09-17 01:39:24+00:00,2024-09-17 01:41:14+00:00,2_8
890,5000,0.5,50,10000,2024-09-17 01:41:15+00:00,2024-09-17 01:43:05+00:00,2_8
891,5000,0.75,1,100,2024-09-17 01:43:07+00:00,2024-09-17 01:44:56+00:00,2_8
892,5000,0.75,1,1000,2024-09-17 01:44:58+00:00,2024-09-17 01:46:48+00:00,2_8
893,5000,0.75,1,10000,2024-09-17 01:46:51+00:00,2024-09-17 01:48:40+00:00,2_8
894,5000,0.75,10,100,2024-09-17 01:48:42+00:00,2024-09-17 01:50:32+00:00,2_8
895,5000,0.75,10,1000,2024-09-17 01:50:34+00:00,2024-09-17 01:52:24+00:00,2_8
896,5000,0.75,10,10000,2024-09-17 01:52:26+00:00,2024-09-17 01:54:16+00:00,2_8
897,5000,0.75,50,100,2024-09-17 01:54:19+00:00,2024-09-17 01:56:08+00:00,2_8
898,5000,0.75,50,1000,2024-09-17 01:56:10+00:00,2024-09-17 01:58:01+00:00,2_8
899,5000,0.75,50,10000,2024-09-17 01:58:03+00:00,2024-09-17 01:59:53+00:00,2_8
900,7500,0.0,1,100,2024-09-22 06:50:12+00:00,2024-09-22 06:56:18+00:00,2_8
901,7500,0.0,1,1000,2024-09-22 06:56:22+00:00,2024-09-22 07:02:26+00:00,2_8
902,7500,0.0,1,10000,2024-09-22 07:02:30+00:00,2024-09-22 07:08:34+00:00,2_8
903,7500,0.0,10,100,2024-09-22 07:08:37+00:00,2024-09-22 07:14:44+00:00,2_8
904,7500,0.0,10,1000,2024-09-22 07:14:47+00:00,2024-09-22 07:20:53+00:00,2_8
905,7500,0.0,10,10000,2024-09-22 07:20:57+00:00,2024-09-22 07:27:00+00:00,2_8
906,7500,0.0,50,100,2024-09-22 07:27:04+00:00,2024-09-22 07:33:07+00:00,2_8
907,7500,0.0,50,1000,2024-09-22 07:33:11+00:00,2024-09-22 07:39:14+00:00,2_8
908,7500,0.0,50,10000,2024-09-22 07:39:18+00:00,2024-09-22 07:45:23+00:00,2_8
909,7500,0.25,1,100,2024-09-22 07:45:27+00:00,2024-09-22 07:51:31+00:00,2_8
910,7500,0.25,1,1000,2024-09-22 07:51:35+00:00,2024-09-22 07:57:39+00:00,2_8
911,7500,0.25,1,10000,2024-09-22 07:57:43+00:00,2024-09-22 08:03:47+00:00,2_8
912,7500,0.25,10,100,2024-09-22 08:03:52+00:00,2024-09-22 08:09:56+00:00,2_8
913,7500,0.25,10,1000,2024-09-22 08:10:00+00:00,2024-09-22 08:16:03+00:00,2_8
914,7500,0.25,10,10000,2024-09-22 08:16:08+00:00,2024-09-22 08:22:11+00:00,2_8
915,7500,0.25,50,100,2024-09-22 08:22:15+00:00,2024-09-22 08:28:19+00:00,2_8
916,7500,0.25,50,1000,2024-09-22 08:28:23+00:00,2024-09-22 08:34:27+00:00,2_8
917,7500,0.25,50,10000,2024-09-22 08:34:32+00:00,2024-09-22 08:40:37+00:00,2_8
918,7500,0.5,1,100,2024-09-22 08:40:41+00:00,2024-09-22 08:46:46+00:00,2_8
919,7500,0.5,1,1000,2024-09-22 08:46:50+00:00,2024-09-22 08:52:54+00:00,2_8
920,7500,0.5,1,10000,2024-09-22 08:52:59+00:00,2024-09-22 08:59:02+00:00,2_8
921,7500,0.5,10,100,2024-09-22 08:59:07+00:00,2024-09-22 09:05:12+00:00,2_8
922,7500,0.5,10,1000,2024-09-22 09:05:16+00:00,2024-09-22 09:11:21+00:00,2_8
923,7500,0.5,10,10000,2024-09-22 09:11:27+00:00,2024-09-22 09:17:30+00:00,2_8
924,7500,0.5,50,100,2024-09-22 09:17:35+00:00,2024-09-22 09:23:41+00:00,2_8
925,7500,0.5,50,1000,2024-09-22 09:23:46+00:00,2024-09-22 09:29:48+00:00,2_8
926,7500,0.5,50,10000,2024-09-22 09:29:54+00:00,2024-09-22 09:35:58+00:00,2_8
927,7500,0.75,1,100,2024-09-22 09:36:03+00:00,2024-09-22 09:42:07+00:00,2_8
928,7500,0.75,1,1000,2024-09-22 09:42:12+00:00,2024-09-22 09:48:18+00:00,2_8
929,7500,0.75,1,10000,2024-09-22 09:48:24+00:00,2024-09-22 09:54:28+00:00,2_8
930,7500,0.75,10,100,2024-09-22 09:54:33+00:00,2024-09-22 10:00:36+00:00,2_8
931,7500,0.75,10,1000,2024-09-22 10:00:41+00:00,2024-09-22 10:06:44+00:00,2_8
932,7500,0.75,10,10000,2024-09-22 10:06:50+00:00,2024-09-22 10:12:53+00:00,2_8
933,7500,0.75,50,100,2024-09-22 10:12:58+00:00,2024-09-22 10:19:02+00:00,2_8
934,7500,0.75,50,1000,2024-09-22 10:19:07+00:00,2024-09-22 10:25:11+00:00,2_8
935,7500,0.75,50,10000,2024-09-22 10:25:17+00:00,2024-09-22 10:31:20+00:00,2_8
936,10000,0.0,1,100,2024-09-22 10:31:27+00:00,2024-09-22 10:46:14+00:00,2_8
937,10000,0.0,1,1000,2024-09-22 10:46:20+00:00,2024-09-22 11:01:11+00:00,2_8
938,10000,0.0,1,10000,2024-09-22 11:01:18+00:00,2024-09-22 11:16:06+00:00,2_8
939,10000,0.0,10,100,2024-09-22 11:16:13+00:00,2024-09-22 11:30:59+00:00,2_8
940,10000,0.0,10,1000,2024-09-22 11:31:05+00:00,2024-09-22 11:45:56+00:00,2_8
941,10000,0.0,10,10000,2024-09-22 11:46:04+00:00,2024-09-22 12:01:12+00:00,2_8
942,10000,0.0,50,100,2024-09-22 12:01:20+00:00,2024-09-22 12:17:18+00:00,2_8
943,10000,0.0,50,1000,2024-09-22 12:17:25+00:00,2024-09-22 12:32:55+00:00,2_8
944,10000,0.0,50,10000,2024-09-22 12:33:03+00:00,2024-09-22 12:48:17+00:00,2_8
945,10000,0.25,1,100,2024-09-22 12:48:25+00:00,2024-09-22 13:03:23+00:00,2_8
946,10000,0.25,1,1000,2024-09-22 13:03:30+00:00,2024-09-22 13:18:19+00:00,2_8
947,10000,0.25,1,10000,2024-09-22 13:18:28+00:00,2024-09-22 13:33:19+00:00,2_8
948,10000,0.25,10,100,2024-09-22 13:33:26+00:00,2024-09-22 13:48:22+00:00,2_8
949,10000,0.25,10,1000,2024-09-22 13:48:29+00:00,2024-09-22 14:03:24+00:00,2_8
950,10000,0.25,10,10000,2024-09-22 14:03:32+00:00,2024-09-22 14:18:25+00:00,2_8
951,10000,0.25,50,100,2024-09-22 14:18:33+00:00,2024-09-22 14:33:26+00:00,2_8
952,10000,0.25,50,1000,2024-09-22 14:33:33+00:00,2024-09-22 14:48:22+00:00,2_8
953,10000,0.25,50,10000,2024-09-22 14:48:30+00:00,2024-09-22 15:03:17+00:00,2_8
954,10000,0.5,1,100,2024-09-22 15:03:26+00:00,2024-09-22 15:18:11+00:00,2_8
955,10000,0.5,1,1000,2024-09-22 15:18:20+00:00,2024-09-22 15:33:10+00:00,2_8
956,10000,0.5,1,10000,2024-09-22 15:33:19+00:00,2024-09-22 15:48:07+00:00,2_8
957,10000,0.5,10,100,2024-09-22 15:48:16+00:00,2024-09-22 16:02:59+00:00,2_8
958,10000,0.5,10,1000,2024-09-22 16:03:07+00:00,2024-09-22 16:17:54+00:00,2_8
959,10000,0.5,10,10000,2024-09-22 16:18:03+00:00,2024-09-22 16:32:49+00:00,2_8
960,10000,0.5,50,100,2024-09-22 16:32:58+00:00,2024-09-22 16:47:43+00:00,2_8
961,10000,0.5,50,1000,2024-09-22 16:47:52+00:00,2024-09-22 17:02:38+00:00,2_8
962,10000,0.5,50,10000,2024-09-22 17:02:47+00:00,2024-09-22 17:17:43+00:00,2_8
963,10000,0.75,1,100,2024-09-22 17:17:52+00:00,2024-09-22 17:32:35+00:00,2_8
964,10000,0.75,1,1000,2024-09-22 17:32:44+00:00,2024-09-22 17:47:29+00:00,2_8
965,10000,0.75,1,10000,2024-09-22 17:47:39+00:00,2024-09-22 18:02:25+00:00,2_8
966,10000,0.75,10,100,2024-09-22 18:02:35+00:00,2024-09-22 18:17:23+00:00,2_8
967,10000,0.75,10,1000,2024-09-22 18:17:32+00:00,2024-09-22 18:32:21+00:00,2_8
968,10000,0.75,10,10000,2024-09-22 18:32:31+00:00,2024-09-22 18:47:14+00:00,2_8
969,10000,0.75,50,100,2024-09-22 18:47:23+00:00,2024-09-22 19:02:18+00:00,2_8
970,10000,0.75,50,1000,2024-09-22 19:02:28+00:00,2024-09-22 19:17:19+00:00,2_8
971,10000,0.75,50,10000,2024-09-22 19:17:29+00:00,2024-09-22 19:32:17+00:00,2_8
972,12500,0.0,1,100,2024-09-22 19:32:28+00:00,2024-09-22 20:00:58+00:00,2_8
973,12500,0.0,1,1000,2024-09-22 20:01:08+00:00,2024-09-22 20:29:32+00:00,2_8
974,12500,0.0,1,10000,2024-09-22 20:29:44+00:00,2024-09-22 20:58:12+00:00,2_8
975,12500,0.0,10,100,2024-09-22 20:58:23+00:00,2024-09-22 21:26:52+00:00,2_8
976,12500,0.0,10,1000,2024-09-22 21:27:02+00:00,2024-09-22 21:55:33+00:00,2_8
977,12500,0.0,10,10000,2024-09-22 21:55:45+00:00,2024-09-22 22:24:22+00:00,2_8
978,12500,0.0,50,100,2024-09-22 22:24:32+00:00,2024-09-22 22:53:06+00:00,2_8
979,12500,0.0,50,1000,2024-09-22 22:53:16+00:00,2024-09-22 23:21:53+00:00,2_8
980,12500,0.0,50,10000,2024-09-22 23:22:05+00:00,2024-09-22 23:50:38+00:00,2_8
981,12500,0.25,1,100,2024-09-22 23:50:50+00:00,2024-09-23 00:19:28+00:00,2_8
982,12500,0.25,1,1000,2024-09-23 00:19:40+00:00,2024-09-23 00:48:08+00:00,2_8
983,12500,0.25,1,10000,2024-09-23 00:48:21+00:00,2024-09-23 01:16:57+00:00,2_8
984,12500,0.25,10,100,2024-09-23 01:17:10+00:00,2024-09-23 01:45:57+00:00,2_8
985,12500,0.25,10,1000,2024-09-23 01:46:09+00:00,2024-09-23 02:14:47+00:00,2_8
986,12500,0.25,10,10000,2024-09-23 02:15:00+00:00,2024-09-23 02:43:26+00:00,2_8
987,12500,0.25,50,100,2024-09-23 02:43:38+00:00,2024-09-23 03:12:16+00:00,2_8
988,12500,0.25,50,1000,2024-09-23 03:12:28+00:00,2024-09-23 03:41:07+00:00,2_8
989,12500,0.25,50,10000,2024-09-23 03:41:21+00:00,2024-09-23 04:10:16+00:00,2_8
990,12500,0.5,1,100,2024-09-23 04:10:30+00:00,2024-09-23 04:39:17+00:00,2_8
991,12500,0.5,1,1000,2024-09-23 04:39:31+00:00,2024-09-23 05:08:14+00:00,2_8
992,12500,0.5,1,10000,2024-09-23 05:08:28+00:00,2024-09-23 05:37:15+00:00,2_8
993,12500,0.5,10,100,2024-09-23 05:37:29+00:00,2024-09-23 06:06:29+00:00,2_8
994,12500,0.5,10,1000,2024-09-23 06:06:42+00:00,2024-09-23 06:35:27+00:00,2_8
995,12500,0.5,10,10000,2024-09-23 06:35:42+00:00,2024-09-23 07:04:20+00:00,2_8
996,12500,0.5,50,100,2024-09-23 07:04:34+00:00,2024-09-23 07:33:20+00:00,2_8
997,12500,0.5,50,1000,2024-09-23 07:33:34+00:00,2024-09-23 08:02:26+00:00,2_8
998,12500,0.5,50,10000,2024-09-23 08:02:42+00:00,2024-09-23 08:31:27+00:00,2_8
999,12500,0.75,1,100,2024-09-23 08:31:43+00:00,2024-09-23 09:00:28+00:00,2_8
1000,12500,0.75,1,1000,2024-09-23 09:00:42+00:00,2024-09-23 09:30:19+00:00,2_8
1001,12500,0.75,1,10000,2024-09-23 09:30:34+00:00,2024-09-23 09:59:25+00:00,2_8
1002,12500,0.75,10,100,2024-09-23 09:59:41+00:00,2024-09-23 10:28:33+00:00,2_8
1003,12500,0.75,10,1000,2024-09-23 10:28:47+00:00,2024-09-23 10:57:50+00:00,2_8
1004,12500,0.75,10,10000,2024-09-23 10:58:08+00:00,2024-09-23 11:26:57+00:00,2_8
1005,12500,0.75,50,100,2024-09-23 11:27:12+00:00,2024-09-23 11:56:15+00:00,2_8
1006,12500,0.75,50,1000,2024-09-23 11:56:29+00:00,2024-09-23 12:25:27+00:00,2_8
1007,12500,0.75,50,10000,2024-09-23 12:25:44+00:00,2024-09-23 12:54:33+00:00,2_8
1008,100,0.0,1,100,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1009,100,0.0,1,1000,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1010,100,0.0,1,10000,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1011,100,0.0,10,100,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1012,100,0.0,10,1000,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1013,100,0.0,10,10000,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1014,100,0.0,50,100,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1015,100,0.0,50,1000,2024-10-03 11:26:33+00:00,2024-10-03 11:26:33+00:00,3_8
1016,100,0.0,50,10000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1017,100,0.25,1,100,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1018,100,0.25,1,1000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1019,100,0.25,1,10000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1020,100,0.25,10,100,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1021,100,0.25,10,1000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1022,100,0.25,10,10000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1023,100,0.25,50,100,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1024,100,0.25,50,1000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1025,100,0.25,50,10000,2024-10-03 11:26:34+00:00,2024-10-03 11:26:34+00:00,3_8
1026,100,0.5,1,100,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1027,100,0.5,1,1000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1028,100,0.5,1,10000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1029,100,0.5,10,100,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1030,100,0.5,10,1000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1031,100,0.5,10,10000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1032,100,0.5,50,100,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1033,100,0.5,50,1000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1034,100,0.5,50,10000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1035,100,0.75,1,100,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1036,100,0.75,1,1000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1037,100,0.75,1,10000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1038,100,0.75,10,100,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1039,100,0.75,10,1000,2024-10-03 11:26:35+00:00,2024-10-03 11:26:35+00:00,3_8
1040,100,0.75,10,10000,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1041,100,0.75,50,100,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1042,100,0.75,50,1000,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1043,100,0.75,50,10000,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1044,200,0.0,1,100,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1045,200,0.0,1,1000,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1046,200,0.0,1,10000,2024-10-03 11:26:36+00:00,2024-10-03 11:26:36+00:00,3_8
1047,200,0.0,10,100,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1048,200,0.0,10,1000,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1049,200,0.0,10,10000,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1050,200,0.0,50,100,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1051,200,0.0,50,1000,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1052,200,0.0,50,10000,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1053,200,0.25,1,100,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1054,200,0.25,1,1000,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1055,200,0.25,1,10000,2024-10-03 11:26:37+00:00,2024-10-03 11:26:37+00:00,3_8
1056,200,0.25,10,100,2024-10-03 11:26:38+00:00,2024-10-03 11:26:38+00:00,3_8
1057,200,0.25,10,1000,2024-10-03 11:26:38+00:00,2024-10-03 11:26:38+00:00,3_8
1058,200,0.25,10,10000,2024-10-03 11:26:38+00:00,2024-10-03 11:26:38+00:00,3_8
1059,200,0.25,50,100,2024-10-03 11:26:38+00:00,2024-10-03 11:26:38+00:00,3_8
1060,200,0.25,50,1000,2024-10-03 11:26:38+00:00,2024-10-03 11:26:38+00:00,3_8
1061,200,0.25,50,10000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1062,200,0.5,1,100,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1063,200,0.5,1,1000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1064,200,0.5,1,10000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1065,200,0.5,10,100,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1066,200,0.5,10,1000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1067,200,0.5,10,10000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1068,200,0.5,50,100,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1069,200,0.5,50,1000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1070,200,0.5,50,10000,2024-10-03 11:26:39+00:00,2024-10-03 11:26:39+00:00,3_8
1071,200,0.75,1,100,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1072,200,0.75,1,1000,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1073,200,0.75,1,10000,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1074,200,0.75,10,100,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1075,200,0.75,10,1000,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1076,200,0.75,10,10000,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1077,200,0.75,50,100,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1078,200,0.75,50,1000,2024-10-03 11:26:40+00:00,2024-10-03 11:26:40+00:00,3_8
1079,200,0.75,50,10000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1080,300,0.0,1,100,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1081,300,0.0,1,1000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1082,300,0.0,1,10000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1083,300,0.0,10,100,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1084,300,0.0,10,1000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1085,300,0.0,10,10000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1086,300,0.0,50,100,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1087,300,0.0,50,1000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1088,300,0.0,50,10000,2024-10-03 11:26:41+00:00,2024-10-03 11:26:41+00:00,3_8
1089,300,0.25,1,100,2024-10-03 11:26:41+00:00,2024-10-03 11:26:42+00:00,3_8
1090,300,0.25,1,1000,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1091,300,0.25,1,10000,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1092,300,0.25,10,100,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1093,300,0.25,10,1000,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1094,300,0.25,10,10000,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1095,300,0.25,50,100,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1096,300,0.25,50,1000,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1097,300,0.25,50,10000,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1098,300,0.5,1,100,2024-10-03 11:26:42+00:00,2024-10-03 11:26:42+00:00,3_8
1099,300,0.5,1,1000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1100,300,0.5,1,10000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1101,300,0.5,10,100,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1102,300,0.5,10,1000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1103,300,0.5,10,10000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1104,300,0.5,50,100,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1105,300,0.5,50,1000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1106,300,0.5,50,10000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1107,300,0.75,1,100,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1108,300,0.75,1,1000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1109,300,0.75,1,10000,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1110,300,0.75,10,100,2024-10-03 11:26:43+00:00,2024-10-03 11:26:43+00:00,3_8
1111,300,0.75,10,1000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1112,300,0.75,10,10000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1113,300,0.75,50,100,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1114,300,0.75,50,1000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1115,300,0.75,50,10000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1116,400,0.0,1,100,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1117,400,0.0,1,1000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1118,400,0.0,1,10000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1119,400,0.0,10,100,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1120,400,0.0,10,1000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1121,400,0.0,10,10000,2024-10-03 11:26:44+00:00,2024-10-03 11:26:44+00:00,3_8
1122,400,0.0,50,100,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1123,400,0.0,50,1000,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1124,400,0.0,50,10000,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1125,400,0.25,1,100,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1126,400,0.25,1,1000,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1127,400,0.25,1,10000,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1128,400,0.25,10,100,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1129,400,0.25,10,1000,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1130,400,0.25,10,10000,2024-10-03 11:26:45+00:00,2024-10-03 11:26:45+00:00,3_8
1131,400,0.25,50,100,2024-10-03 11:26:45+00:00,2024-10-03 11:26:46+00:00,3_8
